university;user_id;user_name;number_tweets;friends_count;followers_count;created_at
udeconcepcion;1343352852530540544;Angelic58942148;1;23;0;"Mon Dec 28 00:28:22 +0000 2020"
udeconcepcion;1343344970711904257;Victor47258058;1;15;0;"Sun Dec 27 23:56:23 +0000 2020"
udeconcepcion;1343340980838277121;GloriaM01096924;0;37;1;"Sun Dec 27 23:40:34 +0000 2020"
udeconcepcion;386069327;ivomoris;48;79;39;"Thu Oct 06 16:26:22 +0000 2011"
udeconcepcion;1343241592921083934;AIWSPA;11;68;13;"Sun Dec 27 17:05:39 +0000 2020"
udeconcepcion;1260699855191707649;consusep;19;184;0;"Wed May 13 22:34:12 +0000 2020"
udeconcepcion;1186761831106433025;Randomwalking1;25;1931;32;"Tue Oct 22 21:52:32 +0000 2019"
udeconcepcion;1218563648102203393;JoseGripen;1;56;1;"Sat Jan 18 15:59:57 +0000 2020"
udeconcepcion;1342771994752937986;KonarMacarena;4;26;2;"Sat Dec 26 09:59:40 +0000 2020"
udeconcepcion;112043408;propuestaplasti;165;129;87;"Sun Feb 07 02:31:50 +0000 2010"
udeconcepcion;1341890146095030272;VictorHugoPozo;1;80;4;"Wed Dec 23 23:35:49 +0000 2020"
udeconcepcion;2737212538;marciadiaza;21;153;9;"Fri Aug 08 12:33:23 +0000 2014"
udeconcepcion;4191607577;PauloSanMartn1;13490;922;445;"Sun Nov 15 05:14:46 +0000 2015"
udeconcepcion;1341092864919531522;marxifer;40;48;7;"Mon Dec 21 18:47:23 +0000 2020"
udeconcepcion;1312284321173176320;DeadMakabre04;12;25;0;"Sat Oct 03 06:53:03 +0000 2020"
udeconcepcion;1341793553752743937;KariCifuentes_;0;88;4;"Wed Dec 23 17:11:41 +0000 2020"
udeconcepcion;1242454948299882500;pedroacunar;171;589;116;"Tue Mar 24 14:15:28 +0000 2020"
udeconcepcion;1235571369519218689;Minaespinoza5;341;272;32;"Thu Mar 05 14:22:37 +0000 2020"
udeconcepcion;1341738938130677760;GrosserJochen;1;54;6;"Wed Dec 23 13:34:41 +0000 2020"
udeconcepcion;1340461474850942978;ManuelG57412156;2;11;1;"Sun Dec 20 00:58:21 +0000 2020"
udeconcepcion;1339725049037803520;sebacifuentess;0;344;9;"Fri Dec 18 00:12:05 +0000 2020"
udeconcepcion;499941415;solsitacat;32;368;15;"Wed Feb 22 16:56:38 +0000 2012"
udeconcepcion;2841424654;Wesl01;156;358;47;"Wed Oct 22 18:32:22 +0000 2014"
udeconcepcion;267343884;Craneo24;4472;329;244;"Wed Mar 16 19:33:17 +0000 2011"
udeconcepcion;1341205551829663744;Cgallardon88;0;30;1;"Tue Dec 22 02:15:18 +0000 2020"
udeconcepcion;409442479;Aravena89P;450;329;29;"Thu Nov 10 18:57:42 +0000 2011"
udeconcepcion;1340616848371531778;ANGELJAVIERGU11;157;24;2;"Sun Dec 20 11:15:47 +0000 2020"
udeconcepcion;1340429157864529920;electrocamara;0;12;0;"Sat Dec 19 22:50:03 +0000 2020"
udeconcepcion;1274840888129314816;g_cancino;2;19;0;"Sun Jun 21 23:06:43 +0000 2020"
udeconcepcion;1331345409323790337;PanchoTapia13;2963;3760;740;"Tue Nov 24 21:15:09 +0000 2020"
udeconcepcion;1341027517310914563;SabateValeria;200;1634;255;"Mon Dec 21 14:27:47 +0000 2020"
udeconcepcion;1241708534712107008;JuanAnt13171307;2;98;1;"Sun Mar 22 12:49:50 +0000 2020"
udeconcepcion;1339436512795082752;Matiassalons;35;905;60;"Thu Dec 17 05:05:38 +0000 2020"
udeconcepcion;2456336385;ilsevarela11;29;27;18;"Thu Apr 03 00:47:57 +0000 2014"
udeconcepcion;1268908713525547012;LauraHe08181476;8;133;9;"Fri Jun 05 14:13:32 +0000 2020"
udeconcepcion;43715408;CarlosJMoreira;2296;1031;459;"Sun May 31 16:54:46 +0000 2009"
udeconcepcion;28154113;GonzaloLarenas;66957;1940;8855;"Wed Apr 01 17:52:09 +0000 2009"
udeconcepcion;846173168595283968;Alexis50745687;50;327;14;"Mon Mar 27 01:32:59 +0000 2017"
udeconcepcion;73568132;LUCHINPRO;7493;2412;873;"Sat Sep 12 04:16:50 +0000 2009"
udeconcepcion;848193064627650560;WOWEmotionsCL;212;1850;251;"Sat Apr 01 15:19:20 +0000 2017"
udeconcepcion;3559783697;FredesYessy;4358;228;22;"Sat Sep 05 22:19:32 +0000 2015"
udeconcepcion;1340375244360601600;SuChAQuality;32;30;21;"Sat Dec 19 19:18:23 +0000 2020"
udeconcepcion;1340392578659790857;saez_sanmartin;186;218;35;"Sat Dec 19 20:25:51 +0000 2020"
udeconcepcion;1065632001854705665;danitofv;0;39;0;"Thu Nov 22 15:44:02 +0000 2018"
udeconcepcion;1340300574810656779;Marina122727;579;111;3;"Sat Dec 19 14:19:18 +0000 2020"
udeconcepcion;2235692132;oahm0199;2990;1457;187;"Sun Dec 08 07:43:39 +0000 2013"
udeconcepcion;967619759452905473;Daniela27179210;0;27;0;"Sun Feb 25 04:38:22 +0000 2018"
udeconcepcion;1340095686323408898;MariaElenaCanv;92;118;18;"Sat Dec 19 00:45:09 +0000 2020"
udeconcepcion;1271899047322935297;Jeanett65371768;21;280;20;"Sat Jun 13 20:16:06 +0000 2020"
udeconcepcion;66793339;iriscob;98;345;23;"Tue Aug 18 20:36:52 +0000 2009"
udeconcepcion;932647865419214848;FuentesLorcaLis;474;1151;117;"Mon Nov 20 16:32:33 +0000 2017"
udeconcepcion;850027453225598978;arrys__;387;75;24;"Thu Apr 06 16:48:32 +0000 2017"
udeconcepcion;1334583315085598720;com_llambias;287;538;113;"Thu Dec 03 19:41:01 +0000 2020"
udeconcepcion;1304043157605187584;PobleteAlveal;2;36;12;"Thu Sep 10 13:05:08 +0000 2020"
udeconcepcion;296073363;Dark_Dwolf;30;503;92;"Tue May 10 04:40:13 +0000 2011"
udeconcepcion;1186389152130048000;Christi95907120;0;383;21;"Mon Oct 21 21:10:06 +0000 2019"
udeconcepcion;1339739066577936384;pame_hr;9;59;9;"Fri Dec 18 01:07:54 +0000 2020"
udeconcepcion;1186389784534626304;jecarcasson;169;1259;113;"Mon Oct 21 21:12:35 +0000 2019"
udeconcepcion;1339583067535503362;abipestoric1;47;57;7;"Thu Dec 17 14:47:53 +0000 2020"
udeconcepcion;1227687920187867137;notiscientifico;623;2082;119;"Wed Feb 12 20:19:18 +0000 2020"
udeconcepcion;1336734818479071236;tforthomi;7;128;9;"Wed Dec 09 18:10:00 +0000 2020"
udeconcepcion;1339252804175716357;MarioFe70037178;57;88;9;"Wed Dec 16 16:58:14 +0000 2020"
udeconcepcion;3306150034;lacotewi;15703;623;1266;"Mon Jun 01 22:53:25 +0000 2015"
udeconcepcion;256760465;M_Adri_G;668;280;56;"Thu Feb 24 01:07:57 +0000 2011"
udeconcepcion;817347482;ChakoBoris;401;341;72;"Tue Sep 11 12:39:04 +0000 2012"
udeconcepcion;1339338177153273857;JuanRobertoMell;98;88;21;"Wed Dec 16 22:34:48 +0000 2020"
udeconcepcion;2356332212;lalyriverzam;29;177;36;"Sat Feb 22 13:12:30 +0000 2014"
udeconcepcion;1339298290345635842;teresa98498149;0;54;0;"Wed Dec 16 19:56:22 +0000 2020"
udeconcepcion;3435640492;CasadorHxH;0;57;3;"Sat Aug 22 15:37:03 +0000 2015"
udeconcepcion;1008835083422388225;Isidroshiro;46;178;17;"Mon Jun 18 22:13:21 +0000 2018"
udeconcepcion;1194479780298723328;EsperanzaChill;13367;3288;3447;"Wed Nov 13 04:59:25 +0000 2019"
udeconcepcion;97722697;leonelfierro;102;741;109;"Fri Dec 18 18:32:20 +0000 2009"
udeconcepcion;471932107;ChicaJeannette;4464;412;62;"Mon Jan 23 12:15:16 +0000 2012"
udeconcepcion;1259352157;mamuelpb;36;409;40;"Mon Mar 11 12:28:47 +0000 2013"
udeconcepcion;898451641564901376;comoyaherrera;643;559;110;"Fri Aug 18 07:48:58 +0000 2017"
udeconcepcion;163576902;LilianaColtters;59028;1357;826;"Tue Jul 06 19:34:16 +0000 2010"
udeconcepcion;1169664737426231300;RataScience;354;730;573;"Thu Sep 05 17:33:11 +0000 2019"
udeconcepcion;3335245007;Global_Ventus;1058;1431;1238;"Fri Jun 19 18:07:10 +0000 2015"
udeconcepcion;1241023143889850368;PabloTo32741139;15;33;0;"Fri Mar 20 15:26:00 +0000 2020"
udeconcepcion;1314269586066477056;rainbowcubits;1034;888;85;"Thu Oct 08 18:21:32 +0000 2020"
udeconcepcion;1676625955;_Constanzabg;134;130;19;"Fri Aug 16 20:41:38 +0000 2013"
udeconcepcion;187773701;PanchyParraguez;843;679;116;"Tue Sep 07 03:11:48 +0000 2010"
udeconcepcion;2350722618;alvaroVIII;2;149;37;"Tue Feb 18 21:57:39 +0000 2014"
udeconcepcion;1093901216277557250;FranM_Castillo;415;1764;496;"Fri Feb 08 15:55:48 +0000 2019"
udeconcepcion;273722630;funhd;1383;927;791;"Tue Mar 29 01:33:59 +0000 2011"
udeconcepcion;1697940775;GonzaMait;4;215;4;"Sun Aug 25 02:12:26 +0000 2013"
udeconcepcion;1310599223977664513;paelantesuma;7609;1052;911;"Mon Sep 28 15:16:35 +0000 2020"
udeconcepcion;850531420485410818;Staycarla;496;132;57;"Sat Apr 08 02:11:07 +0000 2017"
udeconcepcion;1338654437842296833;LosSantosInoce1;59;166;27;"Tue Dec 15 01:18:08 +0000 2020"
udeconcepcion;623667053;Kaninde12;8166;4557;500;"Sun Jul 01 11:37:51 +0000 2012"
udeconcepcion;1338607254845730816;WomenPowerWeek;34;12;18;"Mon Dec 14 22:10:44 +0000 2020"
udeconcepcion;486888431;infinitoestrell;2121;609;425;"Wed Feb 08 19:40:01 +0000 2012"
udeconcepcion;2761634561;b_haviour;315;494;50;"Fri Sep 05 02:37:29 +0000 2014"
udeconcepcion;1338340647611326470;Silvana52036746;0;135;13;"Mon Dec 14 04:31:02 +0000 2020"
udeconcepcion;1284528681034092544;naty3496298100;412;233;20;"Sat Jul 18 16:41:42 +0000 2020"
udeconcepcion;1337623731741581315;ipinza_juan;72;898;198;"Sat Dec 12 05:02:13 +0000 2020"
udeconcepcion;230570097;vasquez_neira;508;104;42;"Sun Dec 26 00:47:16 +0000 2010"
udeconcepcion;877933327658995712;pauvaldebenitom;18;166;16;"Thu Jun 22 16:56:31 +0000 2017"
udeconcepcion;1338212580670791680;natmadridb;3;14;0;"Sun Dec 13 20:02:05 +0000 2020"
udeconcepcion;1330158903032750081;PatricioKuhn;1387;407;1300;"Sat Nov 21 14:40:01 +0000 2020"
udeconcepcion;1309987850440638464;Maca00852744;245;329;36;"Sat Sep 26 22:47:07 +0000 2020"
udeconcepcion;1173179764426838017;socratesfalcao8;1597;1938;1212;"Sun Sep 15 10:20:58 +0000 2019"
udeconcepcion;27593922;fegna55;33;169;32;"Mon Mar 30 05:58:09 +0000 2009"
udeconcepcion;1335296184563458053;Sara85136968;0;26;1;"Sat Dec 05 18:53:33 +0000 2020"
udeconcepcion;1337209158861524993;colorinaaaa;899;1007;144;"Fri Dec 11 01:34:56 +0000 2020"
udeconcepcion;1336960672148676608;cris18786354;222;226;3;"Thu Dec 10 09:07:42 +0000 2020"
udeconcepcion;287000491;GonzaloZG1;772;3983;295;"Sun Apr 24 03:52:49 +0000 2011"
udeconcepcion;1331735273890263041;ademirvillarro4;45;3757;101;"Wed Nov 25 23:03:45 +0000 2020"
udeconcepcion;225633326;fgrandong;6236;1287;577;"Sun Dec 12 02:14:16 +0000 2010"
udeconcepcion;1337357059147378691;2030Udec;154;309;230;"Fri Dec 11 11:22:43 +0000 2020"
udeconcepcion;1098645602102063104;Edo59587071;2;225;7;"Thu Feb 21 18:08:18 +0000 2019"
udeconcepcion;94630818;Mariellitandrea;304;344;96;"Fri Dec 04 20:09:10 +0000 2009"
udeconcepcion;1337234109257703425;NicoVie15742474;1;36;2;"Fri Dec 11 03:14:15 +0000 2020"
udeconcepcion;2422842155;PelenPablo;90;886;85;"Wed Mar 19 15:59:21 +0000 2014"
udeconcepcion;3022386141;atedible;438;752;231;"Sat Feb 07 00:04:38 +0000 2015"
udeconcepcion;1178724647275290624;CancerLatam;646;4966;2038;"Mon Sep 30 17:34:40 +0000 2019"
udeconcepcion;1337131976344612864;Camila34205889;0;2;0;"Thu Dec 10 20:28:07 +0000 2020"
udeconcepcion;15838586;carmenvalle;44200;1944;1364;"Wed Aug 13 16:17:14 +0000 2008"
udeconcepcion;703598001676279808;Booklickoficial;109;161;194;"Sat Feb 27 15:10:10 +0000 2016"
udeconcepcion;1336884986717364225;Daniel77125824;0;4;1;"Thu Dec 10 04:06:43 +0000 2020"
udeconcepcion;2896554154;jessica260410;3;200;44;"Fri Nov 28 22:16:54 +0000 2014"
udeconcepcion;320465212;MalenkoMalkein;4933;1332;866;"Sun Jun 19 23:42:12 +0000 2011"
udeconcepcion;1334885565142081545;VPincheirap;106;164;198;"Fri Dec 04 15:41:57 +0000 2020"
udeconcepcion;170915825;MaarioIgnacio;3614;309;774;"Mon Jul 26 03:03:19 +0000 2010"
udeconcepcion;177670033;SomosPragma;1822;535;1188;"Thu Aug 12 19:25:58 +0000 2010"
udeconcepcion;937137038;AGCICHILE;8625;2704;7423;"Fri Nov 09 15:22:09 +0000 2012"
udeconcepcion;1243713512758824961;TambienSaber;68;251;85;"Sat Mar 28 01:36:40 +0000 2020"
udeconcepcion;1131674157295513603;InvestigaUDD;1109;1143;922;"Thu May 23 21:31:59 +0000 2019"
udeconcepcion;1336662634196836355;Constan55764190;15;30;1;"Wed Dec 09 13:23:13 +0000 2020"
udeconcepcion;1336656489193369600;Camilo49241860;1;112;11;"Wed Dec 09 12:58:46 +0000 2020"
udeconcepcion;1726913910;paulita_gmz;558;123;110;"Tue Sep 03 23:34:30 +0000 2013"
udeconcepcion;160455641;vivanesco;5;190;15;"Mon Jun 28 06:24:02 +0000 2010"
udeconcepcion;902333951288766464;Dietoxy;21;30;2;"Tue Aug 29 00:55:53 +0000 2017"
udeconcepcion;1253940305046450176;CComanecii;852;202;58;"Sat Apr 25 06:54:10 +0000 2020"
udeconcepcion;1243022719;ThinkThankVilla;11985;3794;1408;"Tue Mar 05 06:25:21 +0000 2013"
udeconcepcion;1330977346892009473;imfernandocort1;5;192;33;"Mon Nov 23 20:51:51 +0000 2020"
udeconcepcion;87290988;Oskr_fer;487;141;55;"Tue Nov 03 21:46:50 +0000 2009"
udeconcepcion;3140454033;QuintaEmprende;18819;3306;3391;"Mon Apr 06 14:02:18 +0000 2015"
udeconcepcion;1335792966192013313;Mara79682231;1;98;3;"Mon Dec 07 03:47:25 +0000 2020"
udeconcepcion;179307222;equelme;802;461;79;"Tue Aug 17 00:40:20 +0000 2010"
udeconcepcion;1151995957883658240;JuanBec99516467;25;81;9;"Thu Jul 18 23:23:34 +0000 2019"
udeconcepcion;969592975251648512;hermanodeanita;1766;331;114;"Fri Mar 02 15:19:14 +0000 2018"
udeconcepcion;1482199232;GustavoLecaros;0;35;3;"Tue Jun 04 12:44:52 +0000 2013"
udeconcepcion;1335989589228613633;KarenMi19620788;0;59;1;"Mon Dec 07 16:48:50 +0000 2020"
udeconcepcion;1039275260854632448;Mestre_MMM;913;1293;310;"Mon Sep 10 22:11:45 +0000 2018"
udeconcepcion;3122038558;barbara_ts_;4320;295;165;"Fri Mar 27 18:54:36 +0000 2015"
udeconcepcion;124902689;cfuentescaceres;1537;545;85;"Sun Mar 21 00:27:49 +0000 2010"
udeconcepcion;1335777704965246978;NormaIturra;6;104;8;"Mon Dec 07 02:47:30 +0000 2020"
udeconcepcion;1335220955673726979;Pamito18;13;171;9;"Sat Dec 05 13:54:37 +0000 2020"
udeconcepcion;1335690867793932290;Margari73778068;45;180;2;"Sun Dec 06 21:01:50 +0000 2020"
udeconcepcion;859872918569963522;felpa2412;833;1369;28;"Wed May 03 20:50:54 +0000 2017"
udeconcepcion;159412559;saguilerat;14299;1335;754;"Fri Jun 25 08:54:45 +0000 2010"
udeconcepcion;1335586680926068737;JorgeYa53387832;0;14;2;"Sun Dec 06 14:07:53 +0000 2020"
udeconcepcion;1332125492711989253;davro249;15;50;1;"Fri Nov 27 00:54:16 +0000 2020"
udeconcepcion;84171450;crcm_87;171;576;76;"Wed Oct 21 21:49:09 +0000 2009"
udeconcepcion;1332168782836625408;M_PintoSchmidt;0;278;4;"Fri Nov 27 03:46:18 +0000 2020"
udeconcepcion;931291130356002816;RedVemos;567;232;158;"Thu Nov 16 22:41:22 +0000 2017"
udeconcepcion;2600967484;yeseniaudea;661;248;157;"Wed Jun 11 12:02:23 +0000 2014"
udeconcepcion;366847603;lmv_888;3559;171;39;"Fri Sep 02 23:04:18 +0000 2011"
udeconcepcion;119540771;JFelmer;7866;639;223;"Wed Mar 03 23:36:25 +0000 2010"
udeconcepcion;1334946343408832514;adngdym;0;43;0;"Fri Dec 04 19:43:21 +0000 2020"
udeconcepcion;1040564306625089537;Patyperra17;28;96;10;"Fri Sep 14 11:33:58 +0000 2018"
udeconcepcion;1294623899817324548;maltez_paola;5;72;5;"Sat Aug 15 13:16:45 +0000 2020"
udeconcepcion;1334670458495655936;carmeng69669163;0;26;1;"Fri Dec 04 01:27:06 +0000 2020"
udeconcepcion;1334651450434211846;DominiqueRetam3;23;114;26;"Fri Dec 04 00:11:29 +0000 2020"
udeconcepcion;111076162;scaro4ever;1127;1350;242;"Wed Feb 03 18:47:57 +0000 2010"
udeconcepcion;3575872939;FarahLucaveche;10;60;6;"Tue Sep 15 21:58:46 +0000 2015"
udeconcepcion;867928962;SamuelMillelche;14;63;12;"Mon Oct 08 12:47:27 +0000 2012"
udeconcepcion;1334527669279584256;leslie20848718;0;15;0;"Thu Dec 03 15:59:37 +0000 2020"
udeconcepcion;1267518705161953284;fer__gonzalezg;66;48;17;"Mon Jun 01 18:09:52 +0000 2020"
udeconcepcion;1330986670674554884;Claudia81340078;0;85;0;"Mon Nov 23 21:28:55 +0000 2020"
udeconcepcion;142892606;Daniela_Pino;123;409;95;"Wed May 12 01:21:12 +0000 2010"
udeconcepcion;989114976278282240;EmbChileNL;847;725;870;"Wed Apr 25 12:12:42 +0000 2018"
udeconcepcion;1330362934757888007;poder_fundacion;36;67;18;"Sun Nov 22 04:10:37 +0000 2020"
udeconcepcion;1315667053970325505;PEDROLUISMUNOZ4;0;188;6;"Mon Oct 12 14:54:29 +0000 2020"
udeconcepcion;1334311283538219011;ItaloGallegosIn;87;297;68;"Thu Dec 03 01:39:46 +0000 2020"
udeconcepcion;1316812652237271047;spcassstro22;21;40;0;"Thu Oct 15 18:46:27 +0000 2020"
udeconcepcion;1421570264;git_labs01;7388;4466;847;"Sat May 11 20:55:21 +0000 2013"
udeconcepcion;951623726201753600;AndreaAravenaH;94;127;40;"Fri Jan 12 01:15:51 +0000 2018"
udeconcepcion;1259224129372372992;CidesalU;113;67;80;"Sat May 09 20:50:11 +0000 2020"
udeconcepcion;1313549787371909120;cppUCTemuco;387;410;485;"Tue Oct 06 18:41:19 +0000 2020"
udeconcepcion;1333900719611666432;KarenTiburona;168;129;26;"Tue Dec 01 22:29:08 +0000 2020"
udeconcepcion;66374197;jchernanco;11418;4881;1541;"Mon Aug 17 15:05:49 +0000 2009"
udeconcepcion;1440119190;RvivilesViviana;368;887;859;"Sun May 19 04:02:35 +0000 2013"
udeconcepcion;1282335440692027395;ManosoDon;1151;1492;199;"Sun Jul 12 15:26:25 +0000 2020"
udeconcepcion;1329118664642207749;mascomunidad_;25;104;80;"Wed Nov 18 17:46:07 +0000 2020"
udeconcepcion;859783483505467392;EduardoYvarra;451;355;1;"Wed May 03 14:55:31 +0000 2017"
udeconcepcion;1005411728;GMunozLillo;1972;1509;749;"Wed Dec 12 02:51:58 +0000 2012"
udeconcepcion;1333611299587182594;Javi03madrid;2;38;22;"Tue Dec 01 03:18:16 +0000 2020"
udeconcepcion;1333613439760162823;Fisioloko81;3;25;0;"Tue Dec 01 03:27:03 +0000 2020"
udeconcepcion;1333599074579341314;Felipe_Ramirez5;42;334;52;"Tue Dec 01 02:29:56 +0000 2020"
udeconcepcion;1333516608283824134;EdwardRams2;0;82;0;"Mon Nov 30 21:02:20 +0000 2020"
udeconcepcion;151895957;mossandon3;10;120;29;"Fri Jun 04 14:38:42 +0000 2010"
udeconcepcion;1299839043321188354;Fantasi82998862;4;74;6;"Sat Aug 29 22:39:20 +0000 2020"
udeconcepcion;317567517;melufi01;245;86;33;"Wed Jun 15 03:48:52 +0000 2011"
udeconcepcion;1332064346764140545;Diego42826114;3;73;3;"Thu Nov 26 20:51:18 +0000 2020"
udeconcepcion;977015317850411008;DonDeFluirr;392;271;26;"Fri Mar 23 02:52:58 +0000 2018"
udeconcepcion;341109289;negro_portino;82;131;35;"Sat Jul 23 20:33:31 +0000 2011"
udeconcepcion;827717306088353794;haciendoradiocl;639;1571;155;"Sat Feb 04 03:15:58 +0000 2017"
udeconcepcion;1333147545481191431;JorgeJL99532601;0;90;1;"Sun Nov 29 20:35:27 +0000 2020"
udeconcepcion;121157827;dimcapitalhuman;228;8;5;"Mon Mar 08 16:13:08 +0000 2010"
udeconcepcion;3866103261;LucasDanger00;86;34;6;"Sun Oct 04 23:53:47 +0000 2015"
udeconcepcion;1026166012830539777;Rinus_jcs;1699;1126;202;"Sun Aug 05 18:00:17 +0000 2018"
udeconcepcion;948528638047203329;FunkyGeneFlow;1064;695;107;"Wed Jan 03 12:17:04 +0000 2018"
udeconcepcion;82402149;an_edec;8725;2173;1179;"Wed Oct 14 16:48:10 +0000 2009"
udeconcepcion;1332891756266999809;matias81054836;0;1;0;"Sun Nov 29 03:39:02 +0000 2020"
udeconcepcion;1490865534;HenryHernandezN;557;307;19;"Fri Jun 07 17:28:38 +0000 2013"
udeconcepcion;1332819653102608387;Alex22097854;28;136;5;"Sat Nov 28 22:52:55 +0000 2020"
udeconcepcion;1266516779859410944;FranciscoHeche1;1;51;3;"Fri May 29 23:49:15 +0000 2020"
udeconcepcion;1189914213151625217;FrancoRetamal9;57;128;9;"Thu Oct 31 14:37:26 +0000 2019"
udeconcepcion;99741389;japdebelli;5149;5529;5035;"Sun Dec 27 16:56:15 +0000 2009"
udeconcepcion;1060556995206492161;camii0w0;3;79;6;"Thu Nov 08 15:37:46 +0000 2018"
udeconcepcion;1332498826402336770;RomeroArriagada;0;49;1;"Sat Nov 28 01:37:45 +0000 2020"
udeconcepcion;1332468186902630402;minionlector;3;18;1;"Fri Nov 27 23:36:13 +0000 2020"
udeconcepcion;258913878;Alejandro_ahp;7;221;35;"Mon Feb 28 19:43:21 +0000 2011"
udeconcepcion;1222598843738574849;pipamarti;49;467;5;"Wed Jan 29 19:14:28 +0000 2020"
udeconcepcion;1328516019250470912;LIES_matUC;92;434;254;"Tue Nov 17 01:51:27 +0000 2020"
udeconcepcion;1332054588166447104;KarenJa27503986;0;82;3;"Thu Nov 26 20:12:32 +0000 2020"
udeconcepcion;2414490252;osorioa2028;116;162;3;"Thu Mar 27 14:49:45 +0000 2014"
udeconcepcion;1332085930841300992;CV06923809;1;32;3;"Thu Nov 26 22:17:11 +0000 2020"
udeconcepcion;1332200953215397888;cristhianperezX;59;170;29;"Fri Nov 27 05:54:05 +0000 2020"
udeconcepcion;1332155067479240706;Dani_QuevedoC;327;114;18;"Fri Nov 27 02:51:42 +0000 2020"
udeconcepcion;743611643679154176;Joacolego;2200;143;22;"Fri Jun 17 01:10:06 +0000 2016"
udeconcepcion;1327030675648679937;KarinaR27215095;95;362;12;"Thu Nov 12 23:29:18 +0000 2020"
udeconcepcion;120079125;macarenamedrano;1250;733;78;"Fri Mar 05 12:02:00 +0000 2010"
udeconcepcion;1238173739650617344;tatiariasp;0;1184;1;"Thu Mar 12 18:44:05 +0000 2020"
udeconcepcion;1265695381129748480;dondecuadra;395;832;290;"Wed May 27 17:24:54 +0000 2020"
udeconcepcion;315518384;paramar1982;9;547;31;"Sun Jun 12 00:54:21 +0000 2011"
udeconcepcion;767387348506124288;IsraelS_17;0;26;1;"Sun Aug 21 15:46:16 +0000 2016"
udeconcepcion;124648089;JOcERASO;327;1390;132;"Sat Mar 20 03:16:56 +0000 2010"
udeconcepcion;1331669009964687362;KarenRuizSalas1;6;140;8;"Wed Nov 25 18:40:20 +0000 2020"
udeconcepcion;3209775184;chamilactriz;6109;3011;2365;"Sun Apr 26 22:04:29 +0000 2015"
udeconcepcion;975386382527905792;jpablosj1;4;215;4;"Sun Mar 18 15:00:10 +0000 2018"
udeconcepcion;1331723744583282690;CamilaC35525464;0;12;1;"Wed Nov 25 22:17:56 +0000 2020"
udeconcepcion;1330951734877954056;aliascain;3939;104;51;"Mon Nov 23 19:11:18 +0000 2020"
udeconcepcion;1266976554371944450;eldani13em;60;146;12;"Sun May 31 06:15:32 +0000 2020"
udeconcepcion;1327969074580779008;salvemosarafita;2318;859;1949;"Sun Nov 15 13:38:07 +0000 2020"
udeconcepcion;885879898270834688;MariaVioletaTAV;174;106;8;"Fri Jul 14 15:13:21 +0000 2017"
udeconcepcion;1250867023481057280;Sebasti40845031;0;59;1;"Thu Apr 16 19:22:02 +0000 2020"
udeconcepcion;1330922823699881984;AntonioCilantro;46;91;18;"Mon Nov 23 17:15:12 +0000 2020"
udeconcepcion;1267937717003980806;susanmosm;416;243;41;"Tue Jun 02 21:55:59 +0000 2020"
udeconcepcion;215732820;fer_becerra;981;725;94;"Sun Nov 14 19:30:49 +0000 2010"
udeconcepcion;1331245653796777984;nanobiocancerco;26;20;29;"Tue Nov 24 14:38:30 +0000 2020"
udeconcepcion;3592667116;netoccl;6743;728;274;"Tue Sep 08 23:45:09 +0000 2015"
udeconcepcion;1108099307704590340;pepanarvaez;4126;414;103;"Tue Mar 19 20:13:57 +0000 2019"
udeconcepcion;862083462;SociosCCS;6830;4299;7786;"Thu Oct 04 21:46:44 +0000 2012"
udeconcepcion;314765786;MF_Sepulveda;2267;1836;376;"Fri Jun 10 19:35:12 +0000 2011"
udeconcepcion;786653402994442241;Anyela71186539;1;140;0;"Thu Oct 13 19:42:41 +0000 2016"
udeconcepcion;1331035203423367168;jorgeavasquezs;10;27;16;"Tue Nov 24 00:41:47 +0000 2020"
udeconcepcion;308305315;rzpau;14074;378;399;"Tue May 31 05:25:28 +0000 2011"
udeconcepcion;3078761196;bymarco12;27;198;25;"Sat Mar 14 01:14:16 +0000 2015"
udeconcepcion;1331029098274181125;PeriploE;1;83;19;"Tue Nov 24 00:17:39 +0000 2020"
udeconcepcion;1314549533272137728;chileescena;70;2706;657;"Fri Oct 09 12:54:01 +0000 2020"
udeconcepcion;465068024;anita101cl;4;84;6;"Sun Jan 15 22:52:47 +0000 2012"
udeconcepcion;1330951294186565632;Cecy27249975;0;17;0;"Mon Nov 23 19:08:23 +0000 2020"
udeconcepcion;99815759;avhen;899;602;149;"Mon Dec 28 00:22:49 +0000 2009"
udeconcepcion;1091277940812365825;alterego_123;15;31;2;"Fri Feb 01 10:11:50 +0000 2019"
udeconcepcion;1313984499680763905;BrandauCinthia;4;33;0;"Wed Oct 07 23:28:27 +0000 2020"
udeconcepcion;1330272838322974720;opiniondeunCat;211;82;8;"Sat Nov 21 22:12:48 +0000 2020"
udeconcepcion;1330742181057925122;JohnasJony;546;109;3;"Mon Nov 23 05:17:45 +0000 2020"
udeconcepcion;485780888;chonx_neon2;193;1156;57;"Tue Feb 07 15:32:21 +0000 2012"
udeconcepcion;1330649238120914945;brenda_josefa;0;61;0;"Sun Nov 22 23:08:14 +0000 2020"
udeconcepcion;1326749963603353602;fredda_espinoza;5336;2524;1706;"Thu Nov 12 04:54:01 +0000 2020"
udeconcepcion;335686808;AngePaoGon;98;341;25;"Fri Jul 15 02:28:10 +0000 2011"
udeconcepcion;199341538;glorisxx;16;108;41;"Wed Oct 06 16:33:47 +0000 2010"
